time_utc,load_mw_actual,load_mw_dam,load_mw_rtpd
2021-10-28 06:00:00,22497,22357,21893.0000
2021-10-28 07:00:00,21568,21454,20854.7500
2021-10-28 08:00:00,20901,20726,20069.0000
2021-10-28 09:00:00,20449,20166,19588.2500
2021-10-28 10:00:00,20429,20011,19441.2500
2021-10-28 11:00:00,20859,20319,19761.2500
2021-10-28 12:00:00,22165,21386,20921.7500
2021-10-28 13:00:00,24106,23425,22897.7500
2021-10-28 14:00:00,25175,24642,24151.7500
2021-10-28 15:00:00,25012,24420,24163.7500
2021-10-28 16:00:00,24301,23861,23533.5000
2021-10-28 17:00:00,24151,23463,22527.7500
2021-10-28 18:00:00,24280,23368,22368.2500
2021-10-28 19:00:00,24891,23610,22537.5000
2021-10-28 20:00:00,25524,24393,23649.7500
2021-10-28 21:00:00,26257,25506,24537.7500
2021-10-28 22:00:00,27185,26672,25982.3333
2021-10-28 23:00:00,28377,27958,26958.2500
2021-10-29 00:00:00,29500,29204,28080.0000
2021-10-29 01:00:00,29783,29700,29298.0000
2021-10-29 02:00:00,29055,29195,28753.7500
2021-10-29 03:00:00,27868,27864,27274.5000
2021-10-29 04:00:00,26516,26445,26083.0000
2021-10-29 05:00:00,24707,24726,24293.7500
2021-10-29 06:00:00,23147,23074,22567.2500
2021-10-29 07:00:00,22140,22292,21312.2500
2021-10-29 08:00:00,21621,21469,20394.0000
2021-10-29 09:00:00,21086,20727,19898.2500
2021-10-29 10:00:00,20987,20485,19642.0000
2021-10-29 11:00:00,21207,20721,19855.2500
2021-10-29 12:00:00,22216,21727,20917.7500
2021-10-29 13:00:00,23895,23698,22858.7500
2021-10-29 14:00:00,24848,24920,24111.5000
2021-10-29 15:00:00,24749,24503,24156.7500
2021-10-29 16:00:00,24477,23932,23390.0000
2021-10-29 17:00:00,24327,23491,22834.7500
2021-10-29 18:00:00,24325,23360,22616.2500
2021-10-29 19:00:00,24428,23504,22842.0000
2021-10-29 20:00:00,24886,24197,23397.2500
2021-10-29 21:00:00,25671,25082,24298.5000
2021-10-29 22:00:00,26689,26202,25535.5000
2021-10-29 23:00:00,27715,27283,26632.5000
2021-10-30 00:00:00,28343,28228,27513.7500
2021-10-30 01:00:00,28509,29107,28391.2500
2021-10-30 02:00:00,27848,28470,27407.7500
2021-10-30 03:00:00,26881,27309,26117.0000
2021-10-30 04:00:00,25772,26168,25345.7500
2021-10-30 05:00:00,24236,24632,23855.7500
2021-10-30 06:00:00,22821,23098,22267.7500
2021-10-30 07:00:00,21786,21810,21011.7500
2021-10-30 08:00:00,20931,20859,20152.5000
2021-10-30 09:00:00,20296,20222,19503.0000
2021-10-30 10:00:00,20113,19840,19109.2500
2021-10-30 11:00:00,20376,19746,19071.0000
2021-10-30 12:00:00,20886,19877,19462.2500
2021-10-30 13:00:00,21672,20638,20349.7500
2021-10-30 14:00:00,22190,21289,21008.2500
2021-10-30 15:00:00,22382,21444,21149.5000
2021-10-30 16:00:00,22355,21153,20890.7500
2021-10-30 17:00:00,21888,20742,20282.5000
2021-10-30 18:00:00,21382,20422,19872.5000
2021-10-30 19:00:00,21271,20360,19200.0000
2021-10-30 20:00:00,21579,20650,19390.2500
2021-10-30 21:00:00,22019,21496,20146.0000
2021-10-30 22:00:00,22645,22662,21228.5000
2021-10-30 23:00:00,23647,23800,22348.5000
2021-10-31 00:00:00,24981,25215,23717.0000
2021-10-31 01:00:00,25784,26547,25299.5000
2021-10-31 02:00:00,25351,26125,25040.2500
2021-10-31 03:00:00,24565,25052,24010.7500
2021-10-31 04:00:00,23785,24277,23362.5000
2021-10-31 05:00:00,22732,23111,22204.2500
2021-10-31 06:00:00,21767,21915,21061.2500
2021-10-31 07:00:00,21165,20948,20102.0000
2021-10-31 08:00:00,20462,20157,19379.2500
2021-10-31 09:00:00,19938,19547,18842.5000
2021-10-31 10:00:00,19701,19189,18499.7500
2021-10-31 11:00:00,19673,19062,18377.7500
2021-10-31 12:00:00,19919,19074,18630.2500
2021-10-31 13:00:00,20513,19653,19200.5000
2021-10-31 14:00:00,21080,20215,19749.5000
2021-10-31 15:00:00,21577,20211,19739.2500
2021-10-31 16:00:00,21721,19831,19674.5000
2021-10-31 17:00:00,21178,19289,19480.5000
2021-10-31 18:00:00,20399,18859,19082.5000
2021-10-31 19:00:00,20087,18668,18449.7500
2021-10-31 20:00:00,20061,18801,18256.0000
2021-10-31 21:00:00,20574,19443,18669.7500
2021-10-31 22:00:00,21600,20527,19756.7500
2021-10-31 23:00:00,22607,21948,21518.2500
2021-11-01 00:00:00,23750,24044,22947.5000
2021-11-01 01:00:00,24450,25527,24547.2500
2021-11-01 02:00:00,24087,25487,24262.2500
2021-11-01 03:00:00,23726,24634,22969.0000
2021-11-01 04:00:00,23149,23828,22421.0000
2021-11-01 05:00:00,22041,22485,21481.2500
2021-11-01 06:00:00,20986,21238,20380.2500
2021-11-01 07:00:00,20533,20387,19483.2500
2021-11-01 08:00:00,20107,19772,18870.2500
2021-11-01 09:00:00,19783,19412,18563.0000
2021-11-01 10:00:00,19736,19359,18461.0000
2021-11-01 11:00:00,20279,19876,18961.5000
2021-11-01 12:00:00,21553,21121,20213.2500
2021-11-01 13:00:00,23130,23256,22391.5000
2021-11-01 14:00:00,24444,24960,23730.2500
2021-11-01 15:00:00,25086,25155,23757.2500
2021-11-01 16:00:00,25289,24798,23715.5000
2021-11-01 17:00:00,25286,24480,23638.0000
2021-11-01 18:00:00,25252,24243,23795.7500
2021-11-01 19:00:00,25187,24162,24057.0000
2021-11-01 20:00:00,24930,24363,24217.5000
2021-11-01 21:00:00,24990,24747,24297.0000
2021-11-01 22:00:00,25166,24992,24544.7500
2021-11-01 23:00:00,25446,25391,24921.7500
2021-11-02 00:00:00,26667,26244,25453.2500
2021-11-02 01:00:00,27555,27649,27109.0000
2021-11-02 02:00:00,27112,27427,27058.0000
2021-11-02 03:00:00,26241,26305,25714.5000
2021-11-02 04:00:00,25066,25038,24661.5000
2021-11-02 05:00:00,23509,23487,23106.7500
2021-11-02 06:00:00,22193,22058,21695.0000
2021-11-02 07:00:00,21238,21159,20684.2500
2021-11-02 08:00:00,20648,20445,20010.5000
2021-11-02 09:00:00,20233,20016,19562.2500
2021-11-02 10:00:00,20116,19898,19391.7500
2021-11-02 11:00:00,20608,20282,19731.0000
2021-11-02 12:00:00,21908,21497,20907.0000
2021-11-02 13:00:00,23915,23559,23039.7500
2021-11-02 14:00:00,25227,25191,24345.5000
2021-11-02 15:00:00,25163,25052,24330.5000
2021-11-02 16:00:00,24919,24419,23772.7500
2021-11-02 17:00:00,24419,23703,22935.0000
2021-11-02 18:00:00,23794,23268,22324.7500
2021-11-02 19:00:00,23280,23053,22007.2500
2021-11-02 20:00:00,23475,23263,21868.2500
2021-11-02 21:00:00,23821,23669,22048.0000
2021-11-02 22:00:00,24097,24479,22895.2500
2021-11-02 23:00:00,24977,25427,23841.2500
2021-11-03 00:00:00,26524,26609,25183.5000
2021-11-03 01:00:00,27576,27950,27058.5000
2021-11-03 02:00:00,27232,27663,26975.2500
2021-11-03 03:00:00,26293,26692,25819.0000
2021-11-03 04:00:00,25048,25541,24764.2500
2021-11-03 05:00:00,23298,24014,23215.7500
2021-11-03 06:00:00,21865,22500,21585.2500
2021-11-03 07:00:00,20968,21142,20538.2500
2021-11-03 08:00:00,20235,20383,19800.0000
2021-11-03 09:00:00,19855,19902,19181.0000
2021-11-03 10:00:00,19892,19719,18945.7500
2021-11-03 11:00:00,20351,20083,19341.0000
2021-11-03 12:00:00,21576,21285,20563.7500
2021-11-03 13:00:00,23528,23413,22632.7500
2021-11-03 14:00:00,24772,24953,24034.0000
2021-11-03 15:00:00,24547,24718,23996.7500
2021-11-03 16:00:00,24019,23851,23211.7500
2021-11-03 17:00:00,23279,22983,22284.2500
2021-11-03 18:00:00,22999,22464,21293.7500
2021-11-03 19:00:00,22892,22306,20862.2500
2021-11-03 20:00:00,23208,22693,21212.7500
2021-11-03 21:00:00,23787,23582,22008.7500
2021-11-03 22:00:00,24470,24558,23153.5000
2021-11-03 23:00:00,25642,25915,24339.2500
2021-11-04 00:00:00,26957,27425,25847.0000
2021-11-04 01:00:00,27682,28670,27572.5000
2021-11-04 02:00:00,27105,28139,27027.5000
2021-11-04 03:00:00,26123,27022,25882.2500
2021-11-04 04:00:00,25002,25768,24612.7500
2021-11-04 05:00:00,23391,24037,23239.5000
2021-11-04 06:00:00,21921,22432,21666.2500
2021-11-04 07:00:00,21152,20991,20519.7500
2021-11-04 08:00:00,20426,20330,19818.5000
2021-11-04 09:00:00,20058,19852,19300.0000
2021-11-04 10:00:00,20004,19678,19123.5000
2021-11-04 11:00:00,20416,20028,19477.5000
2021-11-04 12:00:00,21763,21012,20611.5000
2021-11-04 13:00:00,23666,23115,22672.2500
2021-11-04 14:00:00,24799,24599,24142.2500
2021-11-04 15:00:00,24786,24410,23971.7500
2021-11-04 16:00:00,24530,23740,23510.5000
2021-11-04 17:00:00,24293,22994,22787.0000
2021-11-04 18:00:00,23893,22543,22223.0000
2021-11-04 19:00:00,23840,22340,21623.2500
2021-11-04 20:00:00,24048,22683,22055.0000
2021-11-04 21:00:00,24529,23363,22561.7500
2021-11-04 22:00:00,25148,24265,23379.7500
2021-11-04 23:00:00,25841,25439,24600.0000
2021-11-05 00:00:00,26971,26760,25772.7500
2021-11-05 01:00:00,27630,28018,27362.0000
2021-11-05 02:00:00,27194,27513,26711.2500
2021-11-05 03:00:00,26281,26465,25783.5000
2021-11-05 04:00:00,25161,25268,24792.7500
2021-11-05 05:00:00,23845,23602,23168.7500
2021-11-05 06:00:00,22692,22035,21621.2500
2021-11-05 07:00:00,21550,21019,20593.5000
2021-11-05 08:00:00,20745,20316,19773.5000
2021-11-05 09:00:00,20314,19801,19215.5000
2021-11-05 10:00:00,20224,19554,19022.5000
2021-11-05 11:00:00,20672,19928,19372.2500
2021-11-05 12:00:00,21832,20952,20536.2500
2021-11-05 13:00:00,23701,22929,22603.2500
2021-11-05 14:00:00,24939,24339,24134.7500
2021-11-05 15:00:00,24770,23972,23884.0000
2021-11-05 16:00:00,24348,23333,23218.5000
2021-11-05 17:00:00,23739,22501,22522.2500
2021-11-05 18:00:00,23243,22064,21620.0000
2021-11-05 19:00:00,23160,21989,21150.7500
2021-11-05 20:00:00,23369,22415,21417.2500
2021-11-05 21:00:00,23599,23149,22276.2500
2021-11-05 22:00:00,24547,24112,23063.2500
2021-11-05 23:00:00,25475,25276,24332.0000
2021-11-06 00:00:00,26452,26403,25432.5000
2021-11-06 01:00:00,26997,27458,26843.2500
2021-11-06 02:00:00,26397,26817,26127.2500
2021-11-06 03:00:00,25627,25850,24950.7500
2021-11-06 04:00:00,24648,24839,24228.7500
2021-11-06 05:00:00,23252,23443,23004.0000
2021-11-06 06:00:00,21995,22036,21569.7500
2021-11-06 07:00:00,21028,21047,20474.7500
2021-11-06 08:00:00,20327,20164,19722.2500
2021-11-06 09:00:00,20120,19555,19115.2500
2021-11-06 10:00:00,19890,19207,18894.5000
2021-11-06 11:00:00,19751,19223,19049.2500
2021-11-06 12:00:00,20244,19659,19432.5000
2021-11-06 13:00:00,21143,20504,20279.2500
2021-11-06 14:00:00,21920,21366,21221.2500
2021-11-06 15:00:00,22229,21324,21144.2500
2021-11-06 16:00:00,22118,20788,20860.5000
2021-11-06 17:00:00,21898,20241,20718.5000
2021-11-06 18:00:00,21442,19818,20039.2500
2021-11-06 19:00:00,21162,19625,19469.2500
2021-11-06 20:00:00,21076,19709,19345.2500
2021-11-06 21:00:00,21399,20382,19636.7500
2021-11-06 22:00:00,22127,21426,20206.2500
2021-11-06 23:00:00,22937,22629,21514.2500
2021-11-07 00:00:00,24316,24092,23035.0000
2021-11-07 01:00:00,25363,25579,24825.5000
2021-11-07 02:00:00,24939,25166,24577.0000
2021-11-07 03:00:00,24269,24305,23699.5000
2021-11-07 04:00:00,23457,23519,23050.0000
2021-11-07 05:00:00,22390,22367,21972.5000
2021-11-07 06:00:00,21280,21138,20883.0000
2021-11-07 07:00:00,20475,20184,19951.5000
2021-11-07 08:00:00,19971,19486,19127.0000
2021-11-07 09:00:00,19682,19486,19189.0000
2021-11-07 10:00:00,19466,18977,18576.2500
2021-11-07 11:00:00,19190,18720,17930.5000
2021-11-07 12:00:00,19265,18703,18026.7500
2021-11-07 13:00:00,19766,19056,18454.0000
2021-11-07 14:00:00,20316,19371,18803.7500
2021-11-07 15:00:00,20575,19378,19031.0000
2021-11-07 16:00:00,20410,19154,19138.7500
2021-11-07 17:00:00,19470,18546,18393.0000
2021-11-07 18:00:00,18498,17967,17555.5000
2021-11-07 19:00:00,18198,17589,17060.7500
2021-11-07 20:00:00,18525,17695,16840.2500
2021-11-07 21:00:00,19292,18225,17261.7500
2021-11-07 22:00:00,20756,19203,18479.2500
2021-11-07 23:00:00,22277,20462,20174.0000
2021-11-08 00:00:00,23988,22511,22517.7500
2021-11-08 01:00:00,25429,25136,25159.2500
2021-11-08 02:00:00,25323,25544,24877.0000
2021-11-08 03:00:00,24790,24881,24206.2500
2021-11-08 04:00:00,24073,24067,23513.2500
2021-11-08 05:00:00,22989,23020,22613.0000
2021-11-08 06:00:00,21704,21701,21293.0000
2021-11-08 07:00:00,20642,20470,20078.2500
2021-11-08 08:00:00,20183,20016,19266.2500
2021-11-08 09:00:00,20046,19417,18733.2500
2021-11-08 10:00:00,19824,19110,18511.2500
2021-11-08 11:00:00,19868,19103,18635.5000
2021-11-08 12:00:00,20588,19691,19272.2500
2021-11-08 13:00:00,22077,21124,20675.2500
2021-11-08 14:00:00,23656,23040,22664.2500
2021-11-08 15:00:00,24157,23895,23655.0000
2021-11-08 16:00:00,23643,23565,23285.7500
2021-11-08 17:00:00,22841,22834,22077.5000
2021-11-08 18:00:00,22343,22093,21138.7500
2021-11-08 19:00:00,22269,21858,20384.2500
2021-11-08 20:00:00,22805,21973,20269.0000
2021-11-08 21:00:00,23706,22435,21003.0000
2021-11-08 22:00:00,24488,23249,22114.0000
2021-11-08 23:00:00,25703,24226,23936.5000
2021-11-09 00:00:00,26934,25566,26032.5000
2021-11-09 01:00:00,27987,27805,28144.5000
2021-11-09 02:00:00,27515,27798,27370.2500
2021-11-09 03:00:00,26674,26966,26318.2500
2021-11-09 04:00:00,25704,25955,25238.0000
2021-11-09 05:00:00,24398,24703,24107.5000
2021-11-09 06:00:00,22860,23093,22581.7500
2021-11-09 07:00:00,21742,21749,21150.5000
2021-11-09 08:00:00,21075,20758,20292.5000
2021-11-09 09:00:00,20680,20065,19692.2500
2021-11-09 10:00:00,20477,19657,19310.2500
2021-11-09 11:00:00,20474,19528,19283.5000
2021-11-09 12:00:00,20917,20017,19826.7500
2021-11-09 13:00:00,22309,21311,21171.7500
2021-11-09 14:00:00,24065,23137,22949.0000
2021-11-09 15:00:00,24853,24157,24110.2500
2021-11-09 16:00:00,24942,24354,24114.0000
2021-11-09 17:00:00,24794,24135,23624.2500
2021-11-09 18:00:00,24408,23944,23475.2500
2021-11-09 19:00:00,24167,23642,23208.2500
2021-11-09 20:00:00,24089,23708,23084.7500
2021-11-09 21:00:00,24240,23979,22903.2500
2021-11-09 22:00:00,24693,24415,23415.2500
2021-11-09 23:00:00,25542,25044,24285.5000
2021-11-10 00:00:00,26909,26056,25564.2500
2021-11-10 01:00:00,28101,28007,27868.5000
2021-11-10 02:00:00,27722,27915,27297.0000
2021-11-10 03:00:00,26983,27095,26350.2500
2021-11-10 04:00:00,26041,26076,25472.5000
2021-11-10 05:00:00,24707,24790,24415.2500
2021-11-10 06:00:00,23107,23215,22839.2500
2021-11-10 07:00:00,21909,21837,21373.2500
2021-11-10 08:00:00,21161,21001,20498.2500
2021-11-10 09:00:00,20561,20348,19886.0000
2021-11-10 10:00:00,20490,19895,19422.5000
2021-11-10 11:00:00,20333,19802,19348.2500
2021-11-10 12:00:00,20749,20313,19800.5000
2021-11-10 13:00:00,22200,21661,21040.7500
2021-11-10 14:00:00,23887,23487,22802.5000
2021-11-10 15:00:00,24603,24248,23762.5000
2021-11-10 16:00:00,24588,23856,23487.0000
2021-11-10 17:00:00,23905,23067,22913.0000
2021-11-10 18:00:00,23624,22360,22100.7500
2021-11-10 19:00:00,23553,22114,21961.5000
2021-11-10 20:00:00,23697,22244,22034.0000
2021-11-10 21:00:00,24104,22855,22500.2500
2021-11-10 22:00:00,24597,23739,23377.0000
2021-11-10 23:00:00,25843,24912,24488.5000
2021-11-11 00:00:00,27169,26237,26142.5000
2021-11-11 01:00:00,28148,28191,28371.0000
2021-11-11 02:00:00,27762,28064,27550.7500
2021-11-11 03:00:00,26968,27157,26446.0000
2021-11-11 04:00:00,26019,26104,25511.0000
2021-11-11 05:00:00,24845,24889,24400.2500
2021-11-11 06:00:00,23329,23272,22957.5000
2021-11-11 07:00:00,22072,21822,21597.5000
2021-11-11 08:00:00,21238,21071,20648.2500
2021-11-11 09:00:00,20653,20390,19982.0000
2021-11-11 10:00:00,20347,19948,19482.0000
2021-11-11 11:00:00,20380,19786,19348.2500
2021-11-11 12:00:00,20773,20268,19800.5000
2021-11-11 13:00:00,21877,21559,21050.2500
2021-11-11 14:00:00,23172,23176,22640.7500
2021-11-11 15:00:00,23953,23923,23036.5000
2021-11-11 16:00:00,24032,23665,22677.0000
2021-11-11 17:00:00,23627,23041,22364.2500
2021-11-11 18:00:00,23659,22611,22543.2500
2021-11-11 19:00:00,23833,22610,22582.2500
2021-11-11 20:00:00,24346,23074,22950.7500
2021-11-11 21:00:00,25246,23995,23849.7500
2021-11-11 22:00:00,26392,25121,24855.2500
2021-11-11 23:00:00,27593,26466,26251.5000
2021-11-12 00:00:00,28746,28016,27881.2500
2021-11-12 01:00:00,29328,29388,29669.2500
2021-11-12 02:00:00,28685,28725,28178.2500
2021-11-12 03:00:00,27689,27739,27096.0000
2021-11-12 04:00:00,26633,26602,26035.5000
2021-11-12 05:00:00,25377,25369,24933.0000
2021-11-12 06:00:00,23830,23720,23319.7500
2021-11-12 07:00:00,22504,22307,21898.2500
2021-11-12 08:00:00,21518,21299,20911.7500
2021-11-12 09:00:00,20826,20549,20162.5000
2021-11-12 10:00:00,20430,20015,19651.5000
2021-11-12 11:00:00,20368,19813,19539.5000
2021-11-12 12:00:00,20994,20130,19920.2500
2021-11-12 13:00:00,22347,21224,21159.0000
2021-11-12 14:00:00,23805,22983,22840.7500
2021-11-12 15:00:00,24664,23854,23493.5000
2021-11-12 16:00:00,25160,23849,23467.2500
2021-11-12 17:00:00,25411,23559,23149.5000
2021-11-12 18:00:00,25771,23006,23400.2500
2021-11-12 19:00:00,25781,22841,23879.5000
2021-11-12 20:00:00,25994,23179,24352.5000
2021-11-12 21:00:00,26867,24199,25318.5000
2021-11-12 22:00:00,27999,25571,26558.2500
2021-11-12 23:00:00,29262,26991,27904.7500
2021-11-13 00:00:00,30001,28537,29427.2500
2021-11-13 01:00:00,30048,29852,30775.2500
2021-11-13 02:00:00,28995,29131,28563.0000
2021-11-13 03:00:00,27895,27792,27088.7500
2021-11-13 04:00:00,26784,26507,26088.7500
2021-11-13 05:00:00,25638,25313,25066.2500
2021-11-13 06:00:00,24154,23828,23689.2500
2021-11-13 07:00:00,22716,22473,22214.5000
2021-11-13 09:00:00,20925,20499,20094.0000
2021-11-13 10:00:00,20325,19893,19470.2500
2021-11-13 11:00:00,19963,19555,19125.5000
2021-11-13 12:00:00,20056,19569,19171.7500
2021-11-13 13:00:00,20581,20070,19685.5000
2021-11-13 14:00:00,21105,20592,20227.7500
2021-11-13 15:00:00,21545,20774,20180.7500
2021-11-13 16:00:00,22011,20694,20299.7500
2021-11-13 17:00:00,22301,20460,20182.5000
2021-11-13 18:00:00,22335,20055,20501.0000
2021-11-13 19:00:00,22611,20142,20700.2500
2021-11-13 20:00:00,23110,20644,21216.2500
2021-11-13 21:00:00,23771,21475,21769.5000
2021-11-13 22:00:00,24439,22737,22890.2500
2021-11-13 23:00:00,25806,24362,24177.0000
2021-11-14 00:00:00,26696,26149,25825.5000
2021-11-14 01:00:00,27231,27387,27707.2500
2021-11-14 02:00:00,26516,26995,26337.5000
2021-11-14 03:00:00,25501,25768,24982.7500
2021-11-14 04:00:00,24646,24674,24019.2500
2021-11-14 05:00:00,23744,23740,23237.5000
2021-11-14 06:00:00,22508,22537,22147.0000
2021-11-14 07:00:00,21279,21363,20948.7500
2021-11-14 09:00:00,19636,20011,19083.2500
2021-11-14 10:00:00,19335,19383,18479.2500
2021-11-14 11:00:00,19451,19042,18123.7500
2021-11-14 12:00:00,19613,18994,18100.5000
2021-11-14 13:00:00,19891,19345,18321.7500
2021-11-14 14:00:00,20250,19651,18683.7500
2021-11-14 15:00:00,20502,19320,18624.2500
2021-11-14 16:00:00,20436,19095,18802.2500
2021-11-14 17:00:00,20424,18988,19352.2500
2021-11-14 18:00:00,20966,19043,18701.0000
2021-11-14 19:00:00,21213,19293,19396.0000
2021-11-14 20:00:00,21694,19892,20008.2500
2021-11-14 21:00:00,22458,20808,20825.0000
2021-11-14 22:00:00,23482,22198,22183.2500
2021-11-14 23:00:00,24854,23928,23698.0000
2021-11-15 00:00:00,26104,25825,25623.5000
2021-11-15 01:00:00,27108,27847,27323.7500
2021-11-15 02:00:00,26575,27576,26314.7500
2021-11-15 03:00:00,25675,26390,25172.5000
2021-11-15 04:00:00,24728,25263,24128.5000
2021-11-15 05:00:00,23536,24079,23165.7500
2021-11-15 06:00:00,22054,22551,21777.2500
2021-11-15 07:00:00,21016,21175,20465.5000
2021-11-15 09:00:00,20144,19380,18846.5000
2021-11-15 10:00:00,19910,18972,18515.0000
2021-11-15 11:00:00,20067,18838,18570.7500
2021-11-15 12:00:00,20337,19355,19234.2500
2021-11-15 13:00:00,21639,20650,20425.5000
2021-11-15 14:00:00,23080,22302,22080.7500
2021-11-17 16:00:00,24691,24048,23646.5000
2021-11-17 17:00:00,24183,23420,23140.2500
2021-11-17 18:00:00,23622,23094,22483.0000
2021-11-17 19:00:00,23468,22938,21817.0000
2021-11-17 20:00:00,23558,22840,21935.7500
2021-11-17 21:00:00,24185,23228,21928.5000
2021-11-17 22:00:00,24841,23981,22702.2500
2021-11-17 23:00:00,25554,24882,23996.7500
2021-11-18 00:00:00,26937,26177,25657.5000
2021-11-18 01:00:00,28054,27949,27850.7500
2021-11-18 02:00:00,27647,27744,27222.0000
2021-11-18 03:00:00,26899,27012,26325.7500
2021-11-18 04:00:00,26004,26189,25478.5000
2021-11-18 05:00:00,24753,25055,24444.2500
2021-11-18 06:00:00,23194,23528,22958.5000
2021-11-18 07:00:00,21859,22077,21481.5000
2021-11-18 09:00:00,20456,20362,19831.5000
2021-11-18 10:00:00,20192,19918,19405.7500
2021-11-18 11:00:00,20324,19786,19327.2500
2021-11-18 12:00:00,20728,20218,19838.5000
2021-11-18 13:00:00,22080,21505,21168.5000
2021-11-18 14:00:00,23848,23414,22985.2500
2021-11-18 15:00:00,24667,24464,23855.0000
2021-11-18 16:00:00,24773,24350,23765.0000
2021-11-18 17:00:00,24530,23906,23294.5000
2021-11-18 18:00:00,24071,23484,22916.7500
2021-11-18 19:00:00,24053,23169,22405.0000
2021-11-18 20:00:00,24356,23212,22385.2500
2021-11-18 21:00:00,24690,23513,22776.2500
2021-11-18 22:00:00,25093,23889,23795.7500
2021-11-18 23:00:00,25822,24738,24852.0000
2021-11-19 00:00:00,27011,26027,26134.5000
2021-11-19 01:00:00,28000,27847,27880.2500
2021-11-19 02:00:00,27568,27610,27348.5000
2021-11-19 03:00:00,26909,26829,26352.5000
2021-11-19 04:00:00,26018,25918,25546.5000
2021-11-19 05:00:00,24800,24777,24542.2500
2021-11-19 06:00:00,23286,23221,23035.7500
2021-11-19 07:00:00,21971,21789,21602.5000
2021-11-19 09:00:00,20430,20269,19819.0000
2021-11-19 10:00:00,20138,19803,19340.5000
2021-11-19 11:00:00,20198,19678,19239.5000
2021-11-19 12:00:00,20719,20109,19690.5000
2021-11-19 13:00:00,22011,21255,20949.2500
2021-11-19 14:00:00,23751,22989,22704.0000
2021-11-19 15:00:00,24704,24201,23720.7500
2021-11-19 16:00:00,25013,24573,23886.7500
2021-11-19 17:00:00,24744,24306,23280.2500
2021-11-19 18:00:00,24421,23653,23015.2500
2021-11-19 19:00:00,24345,23186,22470.2500
2021-11-19 20:00:00,24567,22810,22254.7500
